text,true_label,pred_label,llm_response,k_shot,prompt_style,protocol
"Potentially oil rich, Venezuela under won't-let-you-recall-me Pres Maduro is now producing refugees from the misery.",0,0,"The tweet expresses a negative sentiment towards the Venezuelan government and its leader, indicating dissatisfaction and criticism. The use of words like ""misery"" and the mention of producing refugees suggests a critical and unfavorable view.
Final Answer: 0",5,cot,balanced-held-out-test
"Label scan for Bob Dylan's 12th biggest hit, Subterranean Homesick Blues.",2,1,"The text appears to be a neutral statement providing information about a label scan for a song by Bob Dylan. There are no strong positive or negative emotions expressed. The tone is matter-of-fact and informative.

Final Answer: 1",5,cot,balanced-held-out-test
"We Need, We Want @user singing #BeautyAndTheBeast @user @user !!!!! 🙏🏻🙏🏻🙏🏻",2,2,"The tweet expresses a strong desire for an artist to sing a specific song, indicated by multiple exclamation marks and prayer emojis, suggesting enthusiasm and positivity towards the request.

Final Answer: 2",5,cot,balanced-held-out-test
@user @user @user Liberals probly Favored this Job Killin Bullshit Cluster fuck!TPP Would Slaughter Middle Class Income,0,0,"The tweet expresses strong negative sentiment towards the TPP (Trans-Pacific Partnership) and its perceived negative impact on middle-class income. The use of phrases like ""Job Killin Bullshit"" and ""Cluster fuck"" indicate significant dissatisfaction and anger.

Final Answer: 0",5,cot,balanced-held-out-test
"Obama... Evil, Stupid Or Both? Video - Bill Whittle RETWEET #USA #Conservatives #TeaParty",0,0,"The tweet expresses strong negative opinions about Obama using words like ""Evil"" and ""Stupid"", and the use of a provocative title suggests a highly critical stance. The hashtags indicate a conservative viewpoint against Obama.

Final Answer: 0",5,cot,balanced-held-out-test
"Melania is the poster child for a woman's lack of power except thru beauty. In speech she said, ""my parents taught…",0,0,"The tweet expresses a negative opinion about Melania, criticizing her perceived lack of power and focusing on her beauty rather than her abilities. The language used is critical and unfavorable.

Final Answer: 0",5,cot,balanced-held-out-test
New York Times’ Top Shareholder Is a Clinton Foundation Donor,1,1,"The tweet does not express a clear positive or negative sentiment. It merely states a fact without any emotional tone. The content is neutral in nature.

Final Answer: 1",5,cot,balanced-held-out-test
@user @user We honestly did not know you guys were still alive. Grats! #DrainTheSwamp #NRA #FoxNews #realDonaldTrump,2,2,"The tweet expresses congratulations and uses positive hashtags like ""#DrainTheSwamp"" which often refers to reducing corruption in politics and is associated with positive sentiment among its supporters. The overall tone is supportive and celebratory.

Final Answer: 2",5,cot,balanced-held-out-test
The Socialist/Fascist Party (aka. Dems) is driving itself into obscurity.,0,0,"The statement expresses a negative opinion about a political party, indicating dissatisfaction or criticism. The use of terms like ""obscurity"" suggests a decline in influence that the speaker views negatively.

Final Answer: 0",5,cot,balanced-held-out-test
"@user @user I mean, he'd be the Cubs best outfielder. He's still really good, he just had a down year imo.",2,2,"The tweet expresses a positive opinion about a player's potential contribution to the Cubs, despite acknowledging a ""down year"". The phrase ""he'd be the Cubs best outfielder"" indicates a favorable view. Final Answer: 2",5,cot,balanced-held-out-test
United Nations Development Program (UNDP): South Korea offers USD 1M to support stability in #Libya.,2,2,"The tweet mentions a donation from South Korea to support stability in Libya through the United Nations Development Program. This is a positive action aimed at improving a situation in another country, which indicates a positive sentiment.

Final Answer: 2",5,cot,balanced-held-out-test
Racists masochists fascist all the hate words we deplorables are.,0,0,"The text contains strongly negative and offensive language directed at a group (""racists"", ""fascist""), indicating a negative sentiment. The phrase ""hate words"" and reference to being called ""deplorables"" further emphasizes the negative tone, which is directed towards a specific group rather than the author themselves.

Final Answer: 0",5,cot,balanced-held-out-test
Bannon bringing Reagan back! #magahttps://t.co/FgL5uiKtJK via @user,1,2,"The tweet expresses support for bringing back elements associated with Reagan, which aligns with the ""Make America Great Again"" (MAGA) campaign slogan. The use of ""#maga"" further indicates a positive sentiment towards the political movement represented by that hashtag.

Final Answer: 2",5,cot,balanced-held-out-test
Not for the #TrumpTransitionTeam it's a prerequisite.,1,0,"The tweet expresses a negative sentiment towards the Trump Transition Team, indicating they do not view it as a positive or necessary step. The use of ""Not for"" and the hashtag ""#TrumpTransitionTeam"" suggests opposition or disapproval.

Final Answer: 0",5,cot,balanced-held-out-test
@user update: Zac Efron kissing a puppy,2,2,"The tweet appears to be sharing an update or observation about Zac Efron kissing a puppy, which generally conveys a lighthearted and positive sentiment. There are no negative or neutral connotations present that would suggest otherwise.

Final Answer: 2",5,cot,balanced-held-out-test
"FINAL- Fairmont 38 Tippecanoe 28. Allison Mader 18 for Tipp, Madeine Westbeld 16 for Fairmont. #DaytonGirlsHoops",1,1,"The text describes the scores and key players from a girls' high school basketball game. There is no clear indication of positive or negative sentiment; it appears to be a neutral statement of facts. 
Final Answer: 1",5,cot,balanced-held-out-test
"At the #NBAwards finalist reading, the poets were on 🔥. I've been reading these all day & they are brilliant. I can…",2,2,"The tweet expresses enthusiasm and appreciation for the poets at the NBA awards, using the word ""🔥"" which conveys excitement, and mentions that the poets are ""brilliant"". This indicates a positive sentiment.
Final Answer: 2",5,cot,balanced-held-out-test
"@user - dump Pelosi.  Like Harry Reid, she lied about Obamacare and is useless.  Go away.",0,0,"The tweet expresses strong negative sentiment towards Pelosi, using harsh language like ""dump"" and ""useless"" along with accusations of lying. This indicates a clearly negative opinion.
Final Answer: 0",5,cot,balanced-held-out-test
#Spurs #GoSpursGo TIM DUNCAN 2009-10 PANINI CERTIFIED MIRROR BLUE #25 1/100 FIRST ONE !!! #TimDuncan #NBA,2,2,"The tweet expresses excitement and pride about owning a rare and valuable basketball card related to Tim Duncan, a beloved player for the San Antonio Spurs. The use of exclamation marks and positive hashtags indicates enthusiasm and a positive sentiment.

Final Answer: 2",5,cot,balanced-held-out-test
The only thing standing between the palestine-israel peace agreement is #hamas,1,0,"The statement expresses a negative sentiment as it implies that a major obstacle to peace is #hamas, which is viewed unfavorably. The use of ""only thing standing"" suggests frustration or disappointment with the current situation.

Final Answer: 0",5,cot,balanced-held-out-test
"Retweeted Lost In History (@HistoryToLearn):Muhammad Ali hugs Pelé at his goodbye match. He said: ""My friend....",2,2,"The tweet describes a heartwarming moment between Muhammad Ali and Pelé, which suggests a positive sentiment due to the friendly interaction and the use of ""friend"" indicating a positive relationship. 
Final Answer: 2",5,cot,balanced-held-out-test
Obama's latest #BlackLivesMatter recruiting videoWelcome to the Modesto mall...,1,1,"The tweet appears to be referencing a political figure (Obama) and a social movement (#BlackLivesMatter), which often involves controversial and polarizing issues. The tone seems neutral as it is simply stating information rather than expressing strong positive or negative emotions. However, given the context and potential sensitivity of the topic, there might be an underlying subtle negative connotation due to the use of ""recruiting video"" which could imply a critical stance.

Final Answer: 1",5,cot,balanced-held-out-test
#MuhammadAli Muhammad Ali Leon Spinks On Site Boxing Press Brochure September 15 . 1978 #Legend #Boxer,1,1,"The tweet appears to be a factual statement about Muhammad Ali and Leon Spinks being present at a boxing press site for a brochure release, likely related to their famous fight on September 15, 1978. There are no explicit positive or negative sentiments expressed; it seems to be a neutral statement of fact. 
Final Answer: 1",5,cot,balanced-held-out-test
U1: RCC: Christian Views on Homosexuality: Gay marriage vote: The couple hoping to marry in church,1,1,"The text appears to be a title or heading for a discussion or article on Christian views regarding homosexuality and gay marriage. It does not express a clear positive or negative sentiment on its own; it is more neutral in tone as it is presenting a topic rather than expressing an opinion about it. Therefore, it should be classified as neutral.

Final Answer: 1",5,cot,balanced-held-out-test
Trump & his cabinet together w/ his family just downgraded America into Banana Republic in just 2 wks.We're the lau…,0,0,"The tweet expresses strong negative sentiment towards Trump and his cabinet, indicating that they have negatively impacted America. The use of phrases like ""downgraded America"" and ""Banana Republic"" convey a highly critical and disapproving tone.

Final Answer: 0",5,cot,balanced-held-out-test
11/16/16 FastCast: Cy Young winners revealed via @user,1,1,"The text appears to be a headline or summary for a news item about the announcement of Cy Young award winners in baseball. There is no clear indication of positive or negative sentiment; it seems neutral as it is simply reporting information. 
Final Answer: 1",5,cot,balanced-held-out-test
watching every single 1d interview today  #3YearsofMidnightMemories #MtvStarsNiallHoran #MPN #OneDirection,1,2,"The tweet expresses enthusiasm and excitement about watching interviews of a popular music group, indicating a positive sentiment. The use of multiple hashtags also suggests engagement and interest in the topic.
Final Answer: 2",5,cot,balanced-held-out-test
Why is Armstrong still speaking for Carson? It bothers me. I am not basing my concerns solely on the Mother Jones...,0,0,"The tweet expresses frustration and dissatisfaction with Armstrong's continued involvement, indicating a negative sentiment.
Final Answer: 0",5,cot,balanced-held-out-test
"@user He was a ""meh"" prime minister for me. No real highlights come to mind of his tenure. Maybe legalising gay marriage?",1,1,"The tweet expresses a neutral sentiment towards the prime minister, mentioning that no significant highlights come to mind and suggesting that the tenure was merely average (""meh""). There is no strong positive or negative emotion expressed.

Final Answer: 1",5,cot,balanced-held-out-test
The latest 3D Printing! Thanks to @user @user @user #3dprinting #3d,2,2,"The tweet expresses excitement and gratitude towards a product or service related to 3D printing, indicating a positive sentiment.
Final Answer: 2",5,cot,balanced-held-out-test
fascinating...https://t.co/VB8x7YOoE5,2,1,"The tweet is simply stating that something is fascinating without any clear positive or negative sentiment. The link provided does not offer additional context to infer sentiment. Therefore, this tweet is neutral.

Final Answer: 1",5,cot,balanced-held-out-test
#jocox  supporter of #hamas and #fabian and #hoax death to try and stop #brexitthe #remain cancer lost,0,0,"The text contains multiple negative and conspiratorial hashtags such as ""#hamas"", ""#hoax"", and ""#brexitthe #remain cancer"". These indicate a strongly negative sentiment towards certain political and social issues. The overall tone is one of anger and frustration.

Final Answer: 0",5,cot,balanced-held-out-test
#Google Earth now available in VR #HTC #virtualreality …,1,1,"The tweet expresses a neutral sentiment as it is simply stating a new feature availability without any positive or negative emotions. The user is sharing information rather than expressing an opinion or emotion.
Final Answer: 1",5,cot,balanced-held-out-test
"@user babe i thought you can do whatever you want... But, love, I'm no longer want to be without you.",2,2,"The tweet expresses a sentiment of longing and desire, indicating that the person no longer wants to be apart from their partner. This conveys a positive emotional state despite the initial suggestion of freedom.

Final Answer: 2",5,cot,balanced-held-out-test
I liked a @user video The Sky's Limit: We Need to Stop Fossil Fuels,2,2,"The tweet expresses a positive sentiment towards a video that advocates for stopping fossil fuels, indicating approval or support for the content. This suggests a positive emotional tone.
Final Answer: 2",5,cot,balanced-held-out-test
"Raul Castro announced that Cuba would not be allowed to name any streets or monuments after Fidel to ""avoid a cult of personality"" -ABC News",0,1,"The text describes a neutral political announcement without expressing strong positive or negative emotions. The statement is factual and does not convey any clear sentiment leaning towards positive or negative feelings.
Final Answer: 1",5,cot,balanced-held-out-test
Just seen the season finale for westworld and wow... This show is…,2,2,"The tweet expresses strong emotion and reaction to a TV show, indicating a significant impact on the viewer. The use of ""wow"" suggests a notable and likely positive experience, though the full sentiment isn't explicitly stated as positive or negative.

Final Answer: 2",5,cot,balanced-held-out-test
#BreakingNewslist of the terrorist groups at #Jordan meeting are..#Hamas #katabThawratAlAshreen #AlJaishAlislami #BaathParty & others,0,1,"The text appears to be reporting on a list of terrorist groups involved in a meeting in Jordan. This type of news content is generally neutral in sentiment as it is simply stating facts without expressing positive or negative emotions. The tone is matter-of-fact and informative.

Final Answer: 1",5,cot,balanced-held-out-test
#AllStar 2011 Panini Gold Standard Stars Memorabilia 19 #LaMarcusAldridge Basketball #Card,1,1,"The text appears to be a neutral statement about basketball memorabilia without any clear positive or negative sentiment expressed. It is simply providing information about a product.

Final Answer: 1",5,cot,balanced-held-out-test
Let Céline sing the theme Song again! #BeautyAndTheBeast 2017 #emmawatson #BeOurGuest #CelineDion,2,2,"The tweet expresses a nostalgic and positive sentiment towards Céline Dion singing the theme song for Beauty and the Beast. The use of ""#BeautyAndTheBeast 2017"" and ""#BeOurGuest"" indicates enthusiasm and enjoyment of the musical aspect of the film. There are no negative or neutral connotations present.

Final Answer: 2",5,cot,balanced-held-out-test
I think I have spent quite enough on Persona 5.,2,0,"The tweet expresses a sentiment of dissatisfaction or frustration regarding spending money on Persona 5, indicating a negative emotion.
Final Answer: 0",5,cot,balanced-held-out-test
Check our #MosulOffensive section to keep up to date with the latest in #Iraq,1,1,"The tweet appears to be informative and neutral, providing updates on a military offensive without any clear positive or negative sentiment expressed. The language used is factual and does not convey strong emotions or opinions.

Final Answer: 1",5,cot,balanced-held-out-test
The excitement felt when the #hatchimals hatches. Rosie's face was #priceless .  #hatchybirthday…,2,2,"The tweet expresses excitement and joy about a Hatchimal hatching, which indicates a positive sentiment. The use of words like ""excitement"" and ""priceless"" along with a hashtag for a birthday event further reinforces the positive emotion.
Final Answer: 2",5,cot,balanced-held-out-test
Another #oil producer's under pressure to devalue its currency & fight a booming black market for #dollars. #Libya.…,1,1,"The tweet discusses economic pressures faced by an oil producer in Libya, indicating a challenging financial situation. The tone is neutral without any clear positive or negative emotional indicators.

Final Answer: 1",5,cot,balanced-held-out-test
Lauren Graham Responds To Lin-Manuel Miranda's 'Gilmore Girls' tweet - beautiful!@fallonthornley @user,1,2,"The tweet expresses a positive sentiment towards Lin-Manuel Miranda's response to a ""Gilmore Girls"" related tweet, using the exclamation mark and the word ""beautiful"" which indicates appreciation and positivity. 
Final Answer: 2",5,cot,balanced-held-out-test
I hope one day we won't even need a oil pipeline because we will have a achieved sustainable society. Free of harmful fossil fuels #NoDAPL,2,2,"The tweet expresses a hopeful and optimistic future without the need for harmful fossil fuels, indicating a positive sentiment towards sustainability and environmental progress. The use of a positive hashtag (#NoDAPL) also supports this interpretation.
Final Answer: 2",5,cot,balanced-held-out-test
@user Excellent idea!  Maybe the electoral college will change the outcome of the election!  They have a constitutional right to do it!,2,2,"The tweet expresses a positive sentiment by suggesting an idea and showing optimism that the electoral college might change the election outcome, which indicates a hopeful and supportive tone. 
Final Answer: 2",5,cot,balanced-held-out-test
"wish people find other ways to make money than advertising, booze and fossil fuels, is that called moral economy ?",0,0,"The tweet expresses a wish for alternative methods of making money, indicating dissatisfaction with current practices such as advertising, alcohol sales, and fossil fuel use. This suggests a negative sentiment towards these industries and implies a desire for change, which conveys a negative emotion.

Final Answer: 0",5,cot,balanced-held-out-test
#Yemen's War-Damaged #Hodeidah Port Struggles to Bring in Vital Supplieshttps://t.co/mIpjYbCqZ7 via @user,1,0,"The text describes a war-damaged port struggling to bring in vital supplies, which indicates a negative situation due to the humanitarian and logistical issues it suggests. Final Answer: 0",5,cot,balanced-held-out-test
Thank you @user for always reminding me that light is more powerful than darkness.,2,2,"The tweet expresses gratitude and positivity towards @user for providing a message of hope and light. This indicates a positive sentiment.
Final Answer: 2",5,cot,balanced-held-out-test
@user The Saviors making Gregory kneel after taking half of his shit comes to mind. #TheWalkingDead,0,0,"The tweet refers to a violent and disturbing scene from ""The Walking Dead"" where one character forces another to kneel after taking from him, which implies negative emotions such as fear and oppression. The use of ""#TheWalkingDead"" suggests the context of a show known for its dark and grim content.

Final Answer: 0",5,cot,balanced-held-out-test
"If we have found in GOD meaning for our own lives, we cannot be indifferent to those who are sad or suffering. --Pope Francis",1,2,"The tweet expresses a positive message about finding meaning in life and being compassionate towards others, which conveys a sense of positivity and hope.

Final Answer: 2",5,cot,balanced-held-out-test
@user Happy Thanksgiving!,2,2,"The tweet expresses a positive sentiment of gratitude and celebration for Thanksgiving. The use of ""Happy"" indicates a positive emotion.
Final Answer: 2",5,cot,balanced-held-out-test
